Name,Amount
TAHLTAN NATION DEVELOPMENT LIMITED PARTNERSHIP,"777,862"
TAHTSA TIMBER LTD.,"1,615,753"
TAIGA AIR SERVICES LTD.,"98,344"
"TAIT, CATHERINE D","62,897"
TAKLA LAKE LIMITED PARTNERSHIP,"1,273,296"
TALENTCOR,"41,393"
TALENTFIT STAFFING SERVICES LTD.,"375,082"
"TALLIO, ARCHIE","52,984"
TALLSKY CONSULTING GROUP,"258,930"
TALON HELICOPTERS LTD.,"1,545,442"
"TANCOCK, SARAH","78,825"
TANGENTIA INC.,"71,497"
TANGLEFOOT FORESTRY CONSULTANTS LTD.,"116,649"
TANIZUL TIMBER LTD.,"271,128"
"TARASOFF, CATHERINE SOPHIA","25,938"
"TARBELL, HAROLD","83,732"
"TARBELL, HAROLD","30,450"
TARGUS (CANADA) LTD.,"107,080"
TASMAN HELICOPTERS LTD.,"2,452,726"
"TATLAY, HARI S","65,441"
TATUK LAKE WILDERNESS RESORT LTD.,"149,033"
TAYLOR ORCHARD INSPECTORS INC.,"178,873"
"TAYLOR, GLENN WILMER","35,721"
TAYLORMADE LEARNING SOLUTIONS INC.,"25,418"
TAYLORMADE SOLUTIONS,"142,078"
TC SAFER SCHOOLS TOGETHER LTD.,"927,233"
TC UTILITY SERVICES,"61,023"
TCHENTLO LAKE LODGE LTD.,"35,361"
TCN CONTRACT SERVICE,"85,274"
TD CANADA TRUST,"47,957"
TEA CREEK FARMS LTD.,"44,532"
TEAL–JONES GROUP,"98,738"
TECHNAPRO FOREST MANAGEMENT INC.,"194,136"
TECHNE COMMUNICATIONS INC.,"35,018"
TECHNICON INDUSTRIES LTD,"89,105"
TECHNOSYLVA INC.,"466,188"
TECSYS INC.,"637,555"
TEEL TECHNOLOGIES CANADA INC.,"29,974"
TEEMA SOLUTIONS GROUP INC.,"130,516"
TEKSYSTEMS CANADA CORP.,"1,410,039"
TEKSYSTEMS CANADA INC.,"53,472"
TELEFLEX INCORPORATED,"376,301"
TELFORD VENTURES LTD.,"174,501"
TELL–TALE SIGNS AND PRINTING,"26,237"
TELUS COMMUNICATIONS COMPANY,"62,695"
TELUS COMMUNICATIONS INC.,"50,715,156"
TELUS CORPORATION,"22,468,430"
TELUS HEALTH SOLUTIONS INC.,"36,354"
TELUS MOBILITY,"8,032,134"
TEN PEAKS HOLDINGS LTD.,"150,692"
TERANET INC.,"25,200"
"TERBASKET, CARRIE M","31,075"
TERJE VOLD & ASSOCIATES CONSULTING LTD.,"179,179"
TERRA ARCHAEOLOGY LIMITED,"683,816"
TERRA PACIFIC LAND SURVEYING LTD.,"54,740"
TERRA REMOTE SENSING INC.,"849,688"
TERRACE SEARCH AND RESCUE SOCIETY,"29,827"
TERRACE–KITIMAT AIRPORT SOCIETY,"244,308"
TERRALINK HORTICULTURE INC.,"4,628,570"
TERRALIVING CONSULTANTS INC.,"267,208"
TERRAN GEOTECHNICAL CONSULTANTS LTD.,"72,450"
TERRASAURUS AERIAL PHOTOGRAPHY LTD.,"28,804"
TERRASOL ENVIRONMENT INC.,"1,231,041"
TERRATECH CONSULTING LTD.,"81,146"
TERRAWEST ENVIRONMENTAL INC.,"42,975"
TERRESTRIAL INFORMATION SERVICES,"101,679"
TESERA SYSTEMS INC.,"47,250"
TETRA TECH CANADA INC.,"5,347,283"
TFORCE FINAL MILE CANADA INC.,"119,102"
TH RIGHT OF WAY COMPENSATION,"327,673"
THE ADAMS RIVER SALMON SOCIETY,"25,168"
THE ASSOCIATION OF PROFESSIONAL ENGINEERS & GEOSCIENTISTS OF THE PROVINCE OF B C,"470,000"
THE B.C. WILDLIFE FEDERATION,"69,790"
THE BANK OF NEW YORK MELLON,"32,040"
THE BARKERVILLE HERITAGE TRUST,"695,879"
THE BLUE GOOSE CATTLE COMPANY LTD.,"303,953"
THE BRITISH COLUMBIA CONSERVATION FOUNDATION,"4,710,721"
THE BRITISH COLUMBIA CORPS OF COMMISSIONAIRES,"50,616"
THE BRITISH COLUMBIA FOREST SAFETY COUNCIL,"33,768"
THE CADILLAC FAIRVIEW CORPORATION LIMITED & VANPC LP,"235,818"
THE CANADIAN SOCIETY FOR ELECTION OFFICIAL TRAINING,"54,952"
THE CASTLEMAIN GROUP INC.,"54,927"
THE CENTRE FOR SPATIAL ECONOMICS,"44,762"
THE COMMISSIONAIRES–VICTORIA THE ISLANDS & YUKON DIVISION,"536,240"
THE CONFERENCE BOARD OF CANADA,"125,803"
THE CONTINUING LEGAL EDUCATION SOCIETY OF BRITISH COLUMBIA,"151,779"
THE CORPORATION OF THE CITY OF CRANBROOK,"344,009"
THE CORPORATION OF THE CITY OF PENTICTON,"750,315"
THE CORPORATION OF THE DISTRICT OF NORTH COWICHAN,"78,997"
THE CORPORATION OF THE DISTRICT OF SAANICH,"697,351"
THE CORPORATION OF THE VILLAGE OF BURNS LAKE,"442,885"
THE CORPORATION OF THE VILLAGE OF CUMBERLAND,"134,517"
THE CORPORATION OF THE VILLAGE OF KEREMEOS,"65,730"
THE CORPORATION OF THE VILLAGE OF MCBRIDE,"112,354"
THE COVE HOTEL MANAGEMENT PARTNERSHIP,"29,834"
THE CYGNUS DESIGN GROUP INC.,"274,414"
THE DRIVING FORCE INC.,"303,584"
"THE EXECUTIVE (SHANGHAI) BUSINESS SERVICES CO, LTD.","286,089"
THE EXECUTIVE CENTRE (CENTRAL) LIMITED,"258,580"
THE EXECUTIVE CENTRE GUANGZHOU LIMITED,"194,875"
THE F.A. BARTLETT TREE EXPERT COMPANY CANADA LTD.,"536,130"
THE FAIRMONT EMPRESS,"91,633"
THE FAIRMONT HOTEL VANCOUVER,"34,180"
THE FEDERATION OF COMMUNITY SOCIAL SERVICES SOCIETY OF BRITISH COLUMBIA,"178,492"
THE FINANCIAL TIMES LIMITED,"41,804"
THE FOX GROUP INTERNATIONAL INC.,"1,875,292"
"THE GEO. H. HEWITT CO., LIMITED","38,022"
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA,"151,225"
THE GOVERNMENT OF YUKON,"2,803,226"
THE GREAT LITTLE BOX COMPANY LTD.,"209,066"
THE GREAT–WEST LIFE ASSURANCE COMPANY,"157,928,897"
THE HUMPHREY GROUP INC.,"246,500"
THE KIMBERLEY COMMUNITY DEVELOPMENT SOCIETY,"34,152"
"THE LEADERSHIP CIRCLE, LLC","64,425"
THE LEARNING FIRST GROUP PTY LTD.,"40,000"
THE MAKERS MULTIMEDIA LTD.,"86,809"
THE MANUFACTURERS LIFE INSURANCE COMPANY,"985,208"
THE MATHWORKS INC.,"72,994"
THE MCCREARY CENTRE SOCIETY,"55,707"
THE NATIVE COURTWORKER AND COUNSELLING ASSOCIATION OF BRITISH COLUMBIA,"39,128"
THE NATURE TRUST OF BRITISH COLUMBIA,"34,114"
THE PACIFIC FORENSIC MENTAL HEALTH PRACTICE LTD.,"50,243"
THE PARKSIDE HOTEL & SPA LTD.,"33,849"
THE PROVINCIAL LANGUAGE SERVICE,"90,262"
THE SANDBAGGER CORP.,"955,703"
THE SHERWIN–WILLIAMS COMPANY,"26,381"
THE SILVAGRO LIMITED PARTNERSHIP,"31,644"
THE SOURCE TREE SERVICE,"25,893"
THE STEVENS COMPANY LIMITED,"1,674,868"
THE TORONTO–DOMINION BANK,"26,164,148"
THE UNIVERSITY OF BRITISH COLUMBIA,"3,580,574"
THE UNIVERSITY OF WESTERN ONTARIO,"220,000"
THE WESTIN BAYSHORE,"245,524"
THE WILDERNESS WANDERER SHOWS INC.,"49,455"
THEKREATIVE,"25,514"
THEMIS PROGRAM MANAGEMENT AND CONSULTING LIMITED,"938,695"
THERMO KING OF BRITISH COLUMBIA INC.,"52,324"
THETIS ISLAND IMPROVEMENT DISTRICT,"304,592"
"THIESSEN, BRADLEY D","107,311"
THINK COMMUNICATIONS INC.,"421,944"
THIS SIDE UP WELDING SERVICES LTD.,"34,736"
THOMAS ROBINSON CONSULTING LTD.,"85,860"
THOMPSON FUNERAL SERVICE LTD.,"30,591"
THOMPSON GEOTECHNICAL CONSULTANTS LTD.,"89,924"
THOMPSON RESOURCE MANAGEMENT LIMITED,"97,376"
THOMPSON RIVERS UNIVERSITY,"43,411"
"THOMPSON, GREG","31,088"
THOMPSON–NICOLA REGIONAL DISTRICT,"13,558,546"
THOMSON CARSWELL,"376,852"
THOMSON LAND & CATTLE CO. LTD.,"63,375"
THOMSON REUTERS (FINANCIAL & RISK) CANADA,"33,938"
THOMSON REUTERS CANADA LIMITED,"1,192,257"
"THOMSON, KATHRYN E","33,432"
"THORNICROFT, KENNETH WILLIAM","28,913"
"THORPE, ANDREA LYNN","237,282"
"THREATMODELER SOFTWARE, INC.","26,569"
THREE E TRAINING INC.,"38,281"
THREE TREE FORESTRY SERVICES LIMITED,"253,683"
THREE TREES TECHNICAL INCORPORATED,"54,264"
"THRELFALL, JOHN JAMES","53,788"
THURBER ENGINEERING LTD.,"1,128,238"
"TIANI, DARCY & TIANI, ROCCO","168,300"
TIBCO SOFTWARE INC.,"27,714"
TIGER FERA INVESTMENT INC.,"275,683"
TIGH–NA–MARA SEASIDE SPA RESORT,"126,024"
TIM GAUTSCHI TRUCKING,"202,808"
TIMBER TREK CONSULTING LTD.,"92,976"
TIMBER VALLEY FALLING LTD.,"86,098"
TIMBERWOLF TRAINING & CONSULTING INC.,"34,962"
TIMBRO CONTRACTING (A PARTNERSHIP),"445,127"
TIME SENSITIVE COURIERS LTD.,"36,604"
TIMOTHY DUITS CONTRACTING,"45,796"
TINGTECH RESEOURCES INC.,"437,011"
TIPI MOUNTAIN ECO–CULTURAL SERVICES LTD.,"120,790"
TIPPET–RICHARDSON LIMITED,"54,300"
TITAN BOATS LTD.,"309,936"
T'IT'Q'ET ADMINISTRATION,"358,165"
TK'EMLUPS TE SECWEPEMC,"50,146"
TK'EMLUPSEMC FORESTRY DEVELOPMENT CORPORATION,"174,582"
TKI CONSTRUCTION LTD.,"1,698,922"
TKW CONTRACTING LTD.,"216,438"
TLA–O–QUI–AHT FIRST NATIONS,"593,500"
TMP WORLDWIDE ADVERTISING & COMMUNICATIONS CO.,"440,874"
TMW HOLDINGS LTD.,"46,383"
TNC 727 FISGARD LTD.,"1,479,233"
TNC 810 BLANSHARD LTD.,"1,204,912"
TNL SOLUTIONS,"138,508"
TODD CUTSFORTH CONTRACTING LTD.,"83,727"
"TODD, JAMES ROBERT","67,269"
"TODOSIA, MICHAEL MIHAI","51,958"
"TOEWS, GREG","132,497"
"TOKAREK, WADE","55,794"
TOLKO INDUSTRIES LTD.,"3,011,693"
TOM ALPHONSE CONTRACTING,"75,668"
TOM LEE MANAGEMENT CONSULTANTS,"145,644"
TOM NEUFELD TRUCKING LTD.,"360,664"
TOMBSTONE RANCH LTD.,"87,560"
TONY JONGBLOETS LOGGING LTD.,"37,614"
TOOTIKOH CONTRACTING LTD.,"169,313"
TOP CROP GARDEN FARM & PET,"34,378"
TOPLEY VOLUNTEER FIRE DEPARTMENT,"88,303"
TOQUE DELICATESSEN INC.,"31,753"
"TORHEIDEN, LOTHAR","50,319"
TORONTO–DOMINION BANK,"82,207"
TOTAL DYNAMIC SERVICES LTD.,"27,074"
TOTAL EARTH SCIENCE SERVICES,"98,700"
TOTAL PREPARE INC.,"120,756"
TOTEM EXCAVATING LTD.,"1,407,146"
TOTEM TRAVEL SERVICE (TRAIL) LTD.,"30,125"
TOUCHSTONE G.I.S. SERVICES INC.,"35,275"
"TOURIGNY, RICHARD MICHAEL","25,086"
TOURISM BIG WHITE SOCIETY,"294,465"
TOURISM FERNIE SOCIETY,"405,648"
TOURISM GOLDEN,"644,284"
TOURISM ROSSLAND SOCIETY,"166,889"
TOURISM WELLS GRAY ASSOCIATION,"132,285"
TOWERS WATSON CANADA INC.,"51,767"
TOWN OF COMOX,"178,398"
TOWN OF CRESTON,"25,822"
TOWN OF GOLDEN,"267,465"
TOWN OF HINTON,"283,722"
TOWN OF LADYSMITH,"108,669"
TOWN OF LAKE COWICHAN,"91,573"
TOWN OF OLIVER,"83,457"
TOWN OF OSOYOOS,"1,677,363"
TOWN OF PORT MCNEILL,"136,475"
TOWN OF PRINCETON,"43,379"
TOWN OF SMITHERS,"545,483"
TOWNSEND BROS. CONSTRUCTION CO. LTD.,"35,592"
TOYOTA CREDIT CANADA INC.,"85,917"
TRACEY R. BRICE–NICOLSON LAW CORPORATION,"110,696"
TRACTION CREATIVE COMMUNICATIONS INC.,"352,759"
TRADE BUSINESS FORMS & LABELS,"103,772"
TRADE ENGRAVING (2007) LTD.,"30,785"
TRAFFIC TECHNOLOGY 2000,"35,697"
"TRAFFICCAST INTERNATIONAL, INC.","263,980"
TRAFX RESEARCH LTD.,"25,468"
TRAIL HOLISTICS INC.,"56,675"
TRAILER WIZARDS LTD.,"105,223"
"TRAN, JULIE LOAN","113,826"
TRANS NORTH HELICOPTERS,"251,341"
TRANS–PARK HIGHWAY GENERAL PARTNERSHIP,"10,201,655"
TRANSPORTATION ASSOCIATION OF CANADA FOUNDATION,"100,525"
TRANSPORTATION INVESTMENT CORPORATION,"4,810,046"
TRANSTECH DATA SERVICES (1992) LTD.,"52,456"
TRANSWEST AIR,"355,030"
TRANSWORLD MANAGEMENT LTD.,"372,460"
TRAPEZE COMMUNICATIONS INC.,"500,908"
TREE TO TREE CONTRACTING LTD.,"160,064"
TREEKO CONTRACTING LTD.,"54,195"
TREEN SAFETY (WORKSAFE) INC.,"202,281"
TREK AERIAL SURVEYS,"32,956"
TREMAIN MEDIA INC.,"37,074"
TRESTLE FARM LTD.,"47,563"
TREVOR WHITE CONTRACTING LTD.,"76,620"
TRI SHUR HOLDINGS LTD.,"93,498"
TRI VALLEY CONSTRUCTION LTD.,"38,280"
TRIAHN ENTERPRISES LTD.,"48,027"
"TRIBE, STEVEN M","66,483"
TRICON SOLUTIONS INC.,"261,143"
TRI–EAGLE DEVELOPMENT CORPORATION,"437,753"
TRI–EAGLE PLAZA INC.,"374,156"
TRIEX CONTRACTING LTD.,"1,341,159"
TRI–KON PRECAST PRODUCTS LTD.,"40,132"
TRIMSEAL PLASTICS LTD.,"100,293"
TRIPLE BLUEBERRY INC.,"56,835"
TRIPLE K CONTRACTING LTD.,"124,848"
TRIPLE N RANCH LTD.,"45,213"
TRIPLE P SANITATION (1998) LTD.,"37,247"
TRIPP & ASSOCIATES CONSULTING LTD.,"37,983"
TRISH WILLIAMS EDUCATIONAL CONSULTING CHILLIWACK B.C. LTD.,"35,227"
TRITON ENVIRONMENTAL CONSULTANTS LTD.,"718,748"
TRI–WEST CONTRACTING & EXCAVATING,"46,874"
TRK HELICOPTERS (B.C.) LTD.,"4,877,240"
TROST CONSULTING INC.,"35,023"
TROWELEX CONCRETE CONTRACTORS LTD.,"62,486"
TRU ANCILLARY SERVICES,"56,539"
TRU–CO STRUCTURES INC.,"592,346"
TRUDELL MEDICAL MARKETING LIMITED,"68,592"
TRUE BLUE TECHNOLOGIES INC.,"28,831"
TRUE LAND SURVEYING LTD.,"71,137"
TRUE NORTH ENTERTAINMENT INC.,"108,030"
"TRUMPY, CHRISTOPHER MICHAEL","73,477"
TRYKEL CONSULTING,"25,320"
TRYON LAND SURVEYING LTD.,"26,744"
TSAWWASSEN FIRST NATION,"3,568,550"
TSAYTA AVIATION LTD.,"79,470"
TSAYTA TRUCKING LTD.,"58,507"
TSE'KHENE COMMUNITY DEVELOPMENT CORPORATION,"41,080"
TSETSPA7 FORESTRY LIMITED PARTNERSHIP,"200,115"
TSI DEL DEL ENTERPRISES LTD.,"608,554"
TSILHQOT'IN NATIONAL GOVERNMENT,"40,404"
TS'KW'AYLAXW FIRST NATION,"129,443"
TSLEIL–WAUTUTH NATION,"32,308"
TSUNAMI SOLUTIONS LTD.,"183,783"
TUDOR VILLAGE HOLDINGS LTD.,"82,358"
TUKII LODGE,"116,603"
TUMBLEWEED ENTERPRISES LTD.,"61,260"
TUNBRIDGE & TUNBRIDGE,"71,201"
TUNDRA HELICOPTERS LTD.,"1,392,417"
TURBO'S CONTRACTING,"28,713"
TURCOTTE BROTHERS CONTRACTING LTD.,"162,977"
TURN 1 INC.,"27,161"
"TURNER, DIANNE","33,780"
"TURNER, TERRY LEE ROY","39,730"
TURNING POINT REHABILITATION CONSULTING INC.,"29,050"
TUTSHI VENTURES CORP.,"41,047"
T–VAN CONTRACTING LTD.,"64,391"
TWIN R LOGGING LTD.,"27,315"
TWIN STRIKE OUTDOOR ADVENTURES INC.,"46,830"
TWINCON ENTERPRISES LTD.,"115,033"
TWO RIVERS EXCAVATING LTD.,"64,333"
TWO WORLDS CONSULTING LTD.,"130,171"
TXN INSTALLATIONS LTD.,"319,301"
TYBO CONTRACTING LTD.,"15,496,194"
"TYCO INTEGRATED FIRE & SECURITY CANADA, INC.","32,542"
TYEE LAKE COMMUNITY ASSOCIATION AND TYEE VOLUNTEER FIRE DEPARTMENT,"63,984"
TYEE LOG HOMES LTD.,"539,915"
TYEE PROPERTY SERVICES,"47,021"
TYHEE FORESTRY CONSULTANTS LTD.,"571,232"
TYLER TECHNOLOGIES INC,"100,547"
"TYZUK, BORIS","96,320"
TZAH TEZ TLEE DEVELOPMENT CORPORATION,"167,827"
U.S. GEOLOGICAL SURVEY,"34,759"
UBC SAUDER SCHOOL OF BUSINESS,"119,703"
UBC/ALEX FRASER RESEARCH FOREST,"243,600"
UBLEIS LOGGING LTD.,"717,761"
ULINE CANADA CORPORATION,"107,177"
"ULMER, JAMES","29,445"
ULTRA–TECH CLEANING SYSTEMS LTD.,"169,926"
UMBACH VALLEY FARM LTD.,"52,462"
UNCHA LAKE LOGGING LTD.,"87,787"
UNDERHILL GEOMATICS LTD.,"87,581"
UNFUNDED INDEMNITIES,"7,559,816"
"UNGER, BRIGITTE, DR","56,499"
"UNGERBOECK SYSTEMS INTERNATIONAL, INC.","48,343"
UNIGLOBE ONE TRAVEL INC.,"44,506"
UNILOGIK SYSTEMS INC.,"68,698"
UNILYTICS CORPORATION,"59,008"
UNIMET INVESTMENTS LTD.,"1,293,696"
UNION BAY IMPROVEMENT DISTRICT,"455,166"
UNIPHARM WHOLESALE DRUGS LTD.,"2,447,879"
UNIQUES SOFTWARE CORP.,"341,544"
UNITED COLOR MANUFACTURING INC,"162,873"
UNITED CONCRETE & GRAVEL LTD,"43,095"
UNITED PARCEL SERVICE CANADA LTD.,"58,391"
UNITED VAN LINES (CANADA) LTD.,"70,034"
UNITEX N B COMPANY LTD,"446,432"
UNIVERSAL ACCESS DESIGN INC.,"61,604"
UNIVERSAL OSTRICH FARMS INC.,"105,908"
UNIVERSAL SILVICULTURE INC.,"113,024"
UNIVERSITY OF CALGARY,"772,461"
UNIVERSITY OF GUELPH,"27,855"
UNIVERSITY OF MONTANA,"114,928"
UNIVERSITY OF NORTHERN BRITISH COLUMBIA,"240,141"
UNIVERSITY OF ONTARIO INSTITUTE OF TECHNOLOGY,"40,000"
UNIVERSITY OF OTTAWA,"116,437"
UNIVERSITY OF SASKATCHEWAN,"49,155"
UNIVERSITY OF VICTORIA,"388,756"
UNLIMITED FABRICATION INC.,"41,185"
UNLIMITED MEDICAL SERVICES INC.,"191,712"
"UNWIN, JAN","96,243"
UP THE CREEK GARMENT CO CORP,"73,788"
UPLAND AGRICULTURAL CONSULTING LTD.,"115,419"
UPLAND CONTRACTING LTD.,"52,938"
UPLAND SOFTWARE INC.,"52,904"
"UPPAL, PARVINDER & UPPAL, BALJIT & MELNICHUK, MIKE & MELNICHUK, PRISCILLA","25,562"
UPPER NICOLA INDIAN BAND,"30,436"
UPPER SIMILKAMEEN INDIAN BAND,"33,453"
URBAN MEISTER,"435,599"
"URBAN PACIFIC LAND CORP. & ISLA, COLLEEN & BORODULA, WALTER W","66,232"
URBAN SYSTEMS LTD.,"4,736,604"
URBAN TREE CARE LTD.,"26,565"
URSUS HERITAGE CONSULTING LTD.,"474,770"
V. E. BRANDL LTD.,"311,400"
V.A. CENTRE LTD.,"133,538"
"VAAGEN FIBRE CANADA, ULC","72,774"
VAGABOND LOGGING LTD.,"197,918"
VAISALA CANADA INC.,"492,967"
VALEMOUNT LEARNING SOCIETY,"30,738"
VALENT BIOSCIENCES CANADA LTD,"38,828"
VALHALLA HELICOPTERS INC.,"5,199,591"
VALLEY CARRIERS LTD.,"35,679"
VALLEY HELICOPTERS LTD.,"2,827,819"
VALLEY TRAFFIC SYSTEMS INC.,"343,049"
VALUE MANAGEMENT INC.,"236,911"
VALVIEW CONTRACTING,"63,324"
VAN OMMEN CONTRACTING LTD.,"46,667"
"VAN THIENEN, FRANK J","32,676"
VANALMAN HOLDINGS LTD.,"105,539"
VANANDA WATERWORKS DISTRICT,"82,634"
VAN–CON ENTERPRISES LTD.,"85,336"
VANCOUVER COASTAL HEALTH AUTHORITY,"686,804"
VANCOUVER CONVENTION CENTRE,"332,652"
VANCOUVER ECONOMIC COMMISSION,"27,500"
VANCOUVER FRASER PORT AUTHORITY,"1,181,013"
VANCOUVER ISLAND HEALTH AUTHORITY,"981,498"
VANCOUVER ISLAND PSYCHOLOGICAL SERVICES,"62,075"
VANCOUVER ISLAND TREE SERVICE LTD.,"32,015"
VANCOUVER ISLAND UNIVERSITY,"51,350"
VANCOUVER TOWING LTD.,"72,444"
VANCOUVER'S NORTH SHORE TOURISM ASSOCIATION,"707,002"
VANDELAY VENTURES LTD.,"435,021"
VANDERBURGH & COMPANY IN TRUST,"1,843,784"
VANDERHOOF REAL ESTATE LTD.,"45,324"
VANDOLAH ENTERPRISES INC.,"277,854"
"VANGUARD AP, LLC","770,928"
VAN–KAM FREIGHTWAYS LTD.,"56,581"
"VAN'T HAAFF, COREY LYNNE","40,631"
VAST RESOURCE SOLUTIONS INC.,"538,630"
VCURA CANADA INCORPORATED,"32,906"
VECTOR GEOMATICS LAND SURVEYING LTD.,"39,387"
VECTRONIC AEROSPACE GMBH,"351,848"
VECTURA CONSULTING LIMITED,"60,652"
VEER HOLDINGS LTD.,"33,553"
VENTHOM HOLDINGS LTD.,"43,811"
VENUSSA ENTERPRISES LTD.,"359,745"
VERBATIM WORDS WEST LTD.,"465,745"
VERIS INC.,"48,540"
"VERITIV CANADA, INC.","49,225"
VERNON COURT REPORTERS,"25,023"
VERNON SEARCH AND RESCUE GROUP SOCIETY,"81,145"
VERNON SEED ORCHARD COMPANY LIMITED,"1,485,429"
VERN–VIEW HOLDINGS LTD.,"227,845"
VERSATECH SYSTEMS INC.,"108,756"
"VERSCHOOR, JACOB","76,484"
VERT NATURE INC.,"25,938"
VFA CANADA CORPORATION,"910,616"
VI GEOSCIENCE SERVICES,"101,010"
VICINITY JOBS INC.,"48,344"
"VICKERS, CHERYL","38,523"
VIC'S POWERWASHING,"29,167"
VICTIM & PROVIDER PAYMENTS,"104,564"
VICTORIA CITY CENTRE HOLDINGS LTD.,"848,839"
VICTORIA CONFERENCE CENTRE,"104,957"
VICTORIA FORD ALLIANCE LTD. – SUBURBAN MOTORS,"93,163"
VICTORIA HIGHLAND GAMES ASSOCIATION,"35,160"
VICTORIA LANDING LTD.,"194,899"
VICTORIA MARRIOTT INNER HARBOUR,"69,178"
VICTORIA MOBILE RADIO LTD.,"89,281"
VICTORIA SQUARE PROPERTIES INC.,"265,088"
VICTORY DOMINION EQUITIES INC.,"199,242"
VIET HOME RENOVATIONS LTD.,"34,056"
VIEWFIELD FARMS LTD.,"58,034"
VIEWPOINTS RESEARCH LTD.,"62,160"
VIH HELICOPTERS LTD.,"8,670,567"
VIKING EARTHWORKS LTD.,"53,708"
VIKING FIRE PROTECTION INC.,"36,099"
VILLAGE BUS SERVICE LTD.,"84,370"
VILLAGE OF ASHCROFT,"224,196"
VILLAGE OF CACHE CREEK,"65,669"
VILLAGE OF CHASE,"113,929"
VILLAGE OF FRASER LAKE,"76,206"
VILLAGE OF FRUITVALE,"78,684"
VILLAGE OF HARRISON HOT SPRINGS,"739,937"
VILLAGE OF KASLO,"42,370"
VILLAGE OF MASSET,"77,957"
VILLAGE OF MONTROSE,"193,384"
VILLAGE OF PEMBERTON,"50,871"
VILLAGE OF PORT ALICE,"94,569"
VILLAGE OF QUEEN CHARLOTTE,"28,041"
VILLAGE OF RADIUM HOT SPRINGS,"217,207"
VILLAGE OF SAYWARD,"153,724"
VILLAGE OF VALEMOUNT,"426,367"
VILLAGE OF WARFIELD,"57,996"
VILLERS AIR SERVICES LTD.,"224,262"
VINCENT CONTRACTING INC.,"30,511"
VINTAGE LAW GROUP,"85,807"
"VIPOND, RANDY","42,648"
VISA RENTALS & LEASING,"534,814"
VISA TRUCK RENTALS (1991) LTD.,"29,565"
VISION PATH SOLUTIONS INC.,"213,759"
VISION TRAVEL,"47,390"
VISION–L GRAPHICS LTD.,"36,600"
VIVID SOLUTIONS INC.,"6,150,374"
VIZEUM CANADA INC.,"5,796,096"
"VOLLER, STEVEN NEIL","111,079"
"VOLP, JEFF ALAN","39,737"
"VON LOE, FRITZ & VON LOE, RAPHAEL FREIHERR","839,633"
"VON ROSEN, NICOLA MARIE XENIA BARONESSE","87,048"
VORTEX HELICOPTERS INC.,"2,099,720"
VOX INTERNATIONAL TRANSLATION SERVICES,"44,264"
VSA HIGHWAY MAINTENANCE LTD.,"22,038,060"
VWR INTERNATIONAL CO.,"33,428"
W & S BERNARD INVESTMENTS LTD.,"184,881"
W. E. STONE LTD.,"1,060,783"
W. LYCHAK CONTRACTING LTD.,"94,184"
W. TURNER GAS & OIL SERVICE LTD.,"31,387"
W.B. MCLAY INVESTMENTS LTD.,"25,902"
W.D.I. SERVICES LTD.,"470,371"
W6 CONTRACTING,"424,305"
W6 RANCH LTD.,"414,673"
WADDELL ELECTRIC LTD.,"55,875"
WADDELL RAPONI LLP,"132,069"
WADDINGTON CHARTER AND CONTRACTING LTD.,"82,748"
WAI WAH ENVIRONMENTAL GP LTD.,"206,004"
WALBOHM BUILDING MATERIALS LTD.,"149,255"
"WALKER, ALUN","26,227"
"WALKER, CARROLL STEWART","75,819"
"WALKER, MATTHEW SIDNEY","71,947"
"WALKER, MICHAEL & ST PETER, SANDRA","43,680"
"WALKER, ROBERT M","25,232"
WALL STREET SYSTEMS SWEDEN AB,"480,176"
WALLACE STREET PROJECTS INC.,"853,438"
WALLIS ENVIRONMENTAL AQUATICS LTD.,"37,301"
WALTER HEES CONSTRUCTION LTD.,"278,007"
WALTER NEUFELD CONTRACTING LTD.,"32,780"
"WALTON, RUSSELL A","52,290"
"WANG, TONGLI & ZHAO, MIN","38,325"
WAR HORSE HEAVY HAUL LTD.,"57,940"
WARD ENGINEERING AND LAND SURVEYING LTD.,"47,583"
WARDLEY CONSULTING GROUP INC.,"70,329"
WASILIEW & ASSOCIATES FOREST/HYDROLOGY CONSULTING INC.,"46,995"
WASTE CONNECTIONS OF CANADA INC.,"37,888"
WASTE MANAGEMENT OF CANADA CORPORATION,"41,732"
WASTECH SERVICES LTD.,"44,805"
WATCH LAKE LAND LTD.,"48,309"
WATERAX INC.,"1,390,217"
WATERBRIDGE EQUIPMENT INC.,"5,950,446"
WATERBRIDGE FERRIES INC.,"11,270,945"
WATERBRIDGE STEEL INC.,"6,695,435"
WATERMARK BEACH RESORT,"35,546"
WATERSHED SOLUTIONS INC.,"209,577"
WATERSMITH RESEARCH INC.,"106,893"
"WATT, DALE GEORGE & WATT, CHRISTINE SHIRLEY","298,317"
"WATT, JOHN A","25,146"
WAYPOINT SYSTEMS CONSULTING INC.,"26,288"
WAYSIDE PRESS LTD.,"51,570"
WBC CONTRACTING LTD.,"87,562"
WBM TECHNOLOGIES INC.,"26,950"
WCG INTERNATIONAL CONSULTANTS LTD.,"326,505"
WCS WILDLIFE CONSERVATION SOCIETY CANADA,"84,615"
"WEATHERNET, LLC.","195,037"
WEDGWOOD HOLSTEINS LTD.,"35,571"
